ean,article,chain,brand,category,mrp,final_effective_margin_pct,distribution_pct,record_status,qc_severity
8906087775522.0,59515.0,V-Mart,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087776734.0,61947.0,V-Mart,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417318074.0,69527.0,V-Mart,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417318081.0,69535.0,V-Mart,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417313147.0,66278.0,V-Mart,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417311969.0,66281.0,V-Mart,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087772279.0,61943.0,V-Mart,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771326.0,61946.0,V-Mart,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417301762.0,63693.0,V-Mart,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087773016.0,61950.0,V-Mart,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417305258.0,63695.0,V-Mart,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417314298.0,1459178.0,Trent,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417300512.0,1459179.0,Trent,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772859.0,1398539.0,Trent,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306231.0,1470144.0,Trent,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417315141.0,1470145.0,Trent,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417314755.0,1470143.0,Trent,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772187.0,1452274.0,Trent,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087770664.0,491451925.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770671.0,491451926.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770657.0,491451927.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771180.0,491452144.0,Metro Cnc,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770022.0,491471860.0,Metro Cnc,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770046.0,491471861.0,Metro Cnc,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770008.0,491471866.0,Metro Cnc,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770510.0,491471867.0,Metro Cnc,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770442.0,491471869.0,Metro Cnc,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087771814.0,491938238.0,Metro Cnc,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087771807.0,491938239.0,Metro Cnc,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087771883.0,491938255.0,Metro Cnc,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087772378.0,491938260.0,Metro Cnc,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087773016.0,491938271.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772859.0,491938287.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087773115.0,491938288.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771333.0,491938290.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772279.0,491938301.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772330.0,491938302.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772460.0,492367801.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087776116.0,492411052.0,Metro Cnc,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087773917.0,492506700.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087773924.0,492506701.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778455.0,493111439.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417303285.0,493654966.0,Metro Cnc,BBLUNT,Hair Care,500.0,25.0,50.0,PUBLISHED,PASS
8904417302707.0,493654977.0,Metro Cnc,BBLUNT,Hair Care,500.0,25.0,50.0,PUBLISHED,PASS
8906087778462.0,493655220.0,Metro Cnc,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087777090.0,493655241.0,Metro Cnc,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779407.0,493655243.0,Metro Cnc,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779377.0,493655250.0,Metro Cnc,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778233.0,493658400.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775713.0,493682146.0,Metro Cnc,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772064.0,493682171.0,Metro Cnc,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772057.0,493682178.0,Metro Cnc,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087774105.0,493682185.0,Metro Cnc,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778479.0,493695749.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779032.0,493695852.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779216.0,493695854.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417300512.0,493695867.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417301762.0,493695878.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417303537.0,493695963.0,Metro Cnc,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087775690.0,493725484.0,Metro Cnc,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417305258.0,493725526.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306255.0,493843354.0,Metro Cnc,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306248.0,494261502.0,Metro Cnc,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417307139.0,494261518.0,Metro Cnc,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417307146.0,494261519.0,Metro Cnc,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306514.0,494261526.0,Metro Cnc,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417312546.0,494418137.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417313574.0,494431424.0,Metro Cnc,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417315073.0,494432032.0,Metro Cnc,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417317268.0,494491684.0,Metro Cnc,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417317183.0,494491685.0,Metro Cnc,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417317275.0,494491687.0,Metro Cnc,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087770558.0,491452142.0,Metro Cnc,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770527.0,491471873.0,Metro Cnc,Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087778240.0,493658401.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087777229.0,493695832.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417307740.0,493857282.0,Metro Cnc,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417311464.0,494337270.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417317244.0,494491686.0,Metro Cnc,Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087777212.0,493695831.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772897.0,491938246.0,Metro Cnc,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087778110.0,493655230.0,Metro Cnc,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778363.0,493682147.0,Metro Cnc,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778608.0,493682151.0,Metro Cnc,The Derma Co.,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087775645.0,493682153.0,Metro Cnc,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772095.0,493682206.0,Metro Cnc,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306224.0,493843355.0,Metro Cnc,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417307757.0,493857283.0,Metro Cnc,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417307481.0,494261523.0,Metro Cnc,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417303131.0,493725504.0,Metro Cnc,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771326.0,491938272.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779469.0,493654986.0,Metro Cnc,BBLUNT,Hair Colour,500.0,25.0,50.0,PUBLISHED,PASS
8906087779438.0,493654987.0,Metro Cnc,BBLUNT,Hair Colour,500.0,25.0,50.0,PUBLISHED,PASS
8904417306439.0,493680599.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417314298.0,494337272.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779872.0,493655228.0,Metro Cnc,Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775058.0,494262490.0,Metro Cnc,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417314045.0,494337202.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779476.0,493654985.0,Metro Cnc,BBLUNT,Hair Colour,500.0,25.0,50.0,PUBLISHED,PASS
8906087772873.0,491938259.0,Metro Cnc,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087772484.0,491938303.0,Metro Cnc,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771333.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417311549.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779032.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417314298.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770671.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306439.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417318074.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417312867.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417319873.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770657.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417305043.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417320527.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771807.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417303537.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417322774.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417313420.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417316896.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775089.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417307757.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417315073.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417320510.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417300512.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417322798.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417311440.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417318081.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417305258.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417311501.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772859.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417312546.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087776604.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775713.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306231.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306248.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417314755.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775645.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772040.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775607.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417315141.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772057.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417302578.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779292.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306576.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770534.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087771203.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087773375.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417319200.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417318296.0,,Sancus(Rmt),Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087779261.0,,Sancus(Rmt),Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087773924.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417317589.0,,Sancus(Rmt),Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087772545.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417316056.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087776116.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087779124.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417317596.0,,Sancus(Rmt),Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417307740.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417311587.0,,Sancus(Rmt),Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417311570.0,,Sancus(Rmt),Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087770558.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087773849.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417313178.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770084.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087771883.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417318876.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417318746.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771814.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417315042.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417316346.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775096.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087778233.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778240.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779254.0,,Sancus(Rmt),Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087772279.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087776109.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417306514.0,,Sancus(Rmt),Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770022.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770442.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770435.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087771180.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087776123.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417307764.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087772460.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087773535.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417301762.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417306255.0,,Sancus(Rmt),Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779377.0,,Sancus(Rmt),Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770527.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087772439.0,,Sancus(Rmt),Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417308129.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417319880.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778363.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087776215.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087772378.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087773511.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417305838.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779407.0,,Sancus(Rmt),Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770046.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417317244.0,,Sancus(Rmt),Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417317183.0,,Sancus(Rmt),Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8906087772064.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770695.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770640.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417317275.0,,Sancus(Rmt),Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417320183.0,,Sancus(Rmt),Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417319910.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775522.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087775812.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417303308.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087777946.0,,Sancus(Rmt),Mamaearth,Color Care,500.0,25.0,50.0,PUBLISHED,PASS
8906087779872.0,,Sancus(Rmt),Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087778462.0,,Sancus(Rmt),Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772187.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087774020.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417310023.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417317268.0,,Sancus(Rmt),Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417300673.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087774617.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770664.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770152.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770008.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417312300.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087771319.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087778110.0,,Sancus(Rmt),Aqualogica,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087776093.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417317701.0,,Sancus(Rmt),Mamaearth,Body,500.0,25.0,50.0,PUBLISHED,PASS
8904417318364.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087770510.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8904417302325.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772613.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087772491.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087775027.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087770060.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087771340.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087773474.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087772019.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087776024.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417313673.0,,Sancus(Rmt),Mamaearth,Baby,500.0,25.0,50.0,PUBLISHED,PASS
8906087772071.0,,Sancus(Rmt),The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417303445.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417302608.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417302301.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771845.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417303322.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087773115.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417303315.0,,Sancus(Rmt),Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417310351.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087776352.0,,Sancus(Rmt),Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8906087775645.0,P90164,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087771807.0,P59192,Frankros,Mamaearth,Hair,500.0,25.0,50.0,PUBLISHED,PASS
8904417314298.0,A00555,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087779032.0,P77492,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417312546.0,A00548,Frankros,Mamaearth,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417314755.0,A00553,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8906087776604.0,P90162,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
8904417315141.0,A00554,Frankros,The Derma Co.,Face,500.0,25.0,50.0,PUBLISHED,PASS
