Eligibility_Tier,Month,Ship To Name,Brand,NSV (Lakh),Eligibility Reasoning,Override_Action,Override_Chain,Override_Remarks
Not_Eligible,Jun'25,Vanaja Agencies_Mt,The Derma Co.,0.0998401,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,The Derma Co.,0.0610708,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,BBLUNT,0.0680034,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Mamaearth,0.2467445,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Mamaearth,0.1594775,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Mamaearth,0.41586160000000005,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Mamaearth,0.8967276,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Aqualogica,0.24625009999999997,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Mamaearth,0.0265352,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Mamaearth,0.6917137,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,The Derma Co.,0.5987074,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,BBLUNT,0.0602964,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,The Derma Co.,1.0817401,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Mamaearth,0.8300564,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Mamaearth,0.2657958,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Mamaearth,0.5255391,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Mamaearth,0.1676114,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,The Derma Co.,0.11644120000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Mamaearth,2.075141,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,BBLUNT,0.0377041,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,The Derma Co.,0.38835970000000003,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,BBLUNT,0.0527404,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Mamaearth,0.9317299,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,BBLUNT,0.2262246,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Mamaearth,0.5960405000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,The Derma Co.,2.0384384,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Aqualogica,0.0998068,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Aqualogica,0.0415028,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies_Mt,Mamaearth,0.6063468,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.7201931,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,0.1567593,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.2853518,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,0.0821119,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,0.4309753,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.3263967,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.7201931,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,0.3878778,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,0.47870160000000006,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,0.05983770000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Aggarwal Associates,Mamaearth,0.043995299999999994,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Aggarwal Associates,Mamaearth,0.2283173,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Aggarwal Associates,Mamaearth,0.4942326,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Aggarwal Associates,Mamaearth,0.24930639999999998,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Aggarwal Associates,Mamaearth,0.1862465,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Aggarwal Associates,Mamaearth,0.1307214,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Aggarwal Associates,Mamaearth,0.2053111,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Aggarwal Associates,Mamaearth,0.4756612,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Aggarwal Associates,Mamaearth,0.175981,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Aggarwal Associates,Mamaearth,0.0058660000000000006,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Aggarwal Associates,Mamaearth,0.0527943,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Aggarwal Associates,Mamaearth,0.3666271,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Aggarwal Associates,Mamaearth,0.0923901,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Aggarwal Associates,Mamaearth,0.0293301,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,PRAGATI SALES-D-MART,Mamaearth,0.1390823,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,PRAGATI SALES-D-MART,Mamaearth,0.1319923,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,PRAGATI SALES-D-MART,Mamaearth,0.0484276,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,PRAGATI SALES-D-MART,Mamaearth,0.1390823,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,PRAGATI SALES-D-MART,Mamaearth,0.271324,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,PRAGATI SALES-D-MART,Mamaearth,0.4288041,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,PRAGATI SALES-D-MART,Mamaearth,0.0968553,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,PRAGATI SALES-D-MART,Mamaearth,0.40948199999999996,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,PRAGATI SALES-D-MART,Mamaearth,1.9354872,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,PRAGATI SALES-D-MART,Mamaearth,0.34768709999999997,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,PRAGATI SALES-D-MART,Mamaearth,0.2858694,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,PRAGATI SALES-D-MART,Mamaearth,0.0645163,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,United Marketing_Mt-Ship to,Mamaearth,0.058103100000000005,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,United Marketing_Mt-Ship to,Mamaearth,0.058103100000000005,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,United Marketing_Mt-Ship to,Mamaearth,0.0172646,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,United Marketing_Mt-Ship to,Mamaearth,0.0575485,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,United Marketing_Mt-Ship to,Mamaearth,0.05766399999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,United Marketing_Mt-Ship to,Mamaearth,0.020731399999999997,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,United Marketing_Mt-Ship to,Mamaearth,0.0699422,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,United Marketing_Mt-Ship to,Mamaearth,0.09074290000000002,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,United Marketing_Mt-Ship to,Mamaearth,0.046628100000000006,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,United Marketing_Mt-Ship to,Mamaearth,0.0241981,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,United Marketing_Mt-Ship to,Mamaearth,0.0309931,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,United Marketing_Mt-Ship to,Mamaearth,0.0699422,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,United Marketing_Mt-Ship to,Mamaearth,0.1865125,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,United Marketing_Mt-Ship to,Mamaearth,0.012099100000000002,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,United Marketing_Mt-Ship to,Mamaearth,0.0699422,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,VISHAL ENTERPRISES_Solapur,Mamaearth,0.053281800000000004,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,VISHAL ENTERPRISES_Solapur,Mamaearth,0.1091034,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,VISHAL ENTERPRISES_Solapur,Mamaearth,0.6397525,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,VISHAL ENTERPRISES_Solapur,Mamaearth,1.0366628,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,VISHAL ENTERPRISES_Solapur,Mamaearth,0.276295,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,VISHAL ENTERPRISES_Solapur,Mamaearth,0.2016362,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,VISHAL ENTERPRISES_Solapur,Mamaearth,0.5234339,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,VISHAL ENTERPRISES_Solapur,Mamaearth,0.3360604,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,VISHAL ENTERPRISES_Solapur,Mamaearth,0.3939254,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,VISHAL ENTERPRISES_Solapur,Mamaearth,0.19233150000000002,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,VISHAL ENTERPRISES_Solapur,Mamaearth,1.6027629,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Kiran Trading Company_Ship to,Mamaearth,0.33606010000000003,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Kiran Trading Company_Ship to,Mamaearth,0.2626168,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Kiran Trading Company_Ship to,Mamaearth,0.6393811,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Kiran Trading Company_Ship to,Mamaearth,0.4812303,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Kiran Trading Company_Ship to,Mamaearth,0.1179944,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Kiran Trading Company_Ship to,Mamaearth,4.487733599999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Kiran Trading Company_Ship to,Mamaearth,0.5541259,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Kiran Trading Company_Ship to,Mamaearth,0.41444220000000004,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,JUST MARK-Dmart_ship to,Mamaearth,0.0988917,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,JUST MARK-Dmart_ship to,Mamaearth,4.8326346000000004,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,JUST MARK-Dmart_ship to,Mamaearth,4.1671284,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,JUST MARK-Dmart_ship to,Mamaearth,0.5349280000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,JUST MARK-Dmart_ship to,Mamaearth,0.5480541999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,JUST MARK-Dmart_ship to,Mamaearth,0.4836671,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,JUST MARK-Dmart_ship to,Mamaearth,3.4673646000000002,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,JUST MARK-Dmart_ship to,Mamaearth,1.5520001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,JUST MARK-Dmart_ship to,Mamaearth,0.1693642,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,JUST MARK-Dmart_ship to,Mamaearth,1.3869459,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,JUST MARK-Dmart_ship to,Mamaearth,0.5603863,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,JUST MARK-Dmart_ship to,Mamaearth,4.9665359,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,JUST MARK-Dmart_ship to,Mamaearth,0.2418336,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,JUST MARK-Dmart_ship to,Mamaearth,0.6747825999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.08560569999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,0.1004411,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Aqualogica,0.2773909,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,0.1436106,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Aqualogica,0.1845977,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,1.646375,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.273938,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.0337516,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.17121119999999998,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.0782307,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.155938,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.08560569999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.078296,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.0678632,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.17595349999999998,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.17121119999999998,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.1169535,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,The Derma Co.,0.0860513,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Aqualogica,0.2219127,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.5487918,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies MT_Dmart,Mamaearth,1.0897767,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies MT_Dmart,Mamaearth,1.0731389,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies MT_Dmart,Mamaearth,0.24357979999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies MT_Dmart,Mamaearth,1.4385137,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies MT_Dmart,Mamaearth,1.723055,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies MT_Dmart,Mamaearth,0.3077993,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies MT_Dmart,Mamaearth,1.0647461,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies MT_Dmart,Mamaearth,0.6492205,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies MT_Dmart,Mamaearth,0.7902955,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies MT_Dmart,Mamaearth,1.3677971,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies MT_Dmart,Mamaearth,3.1652549,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies MT_Dmart,Mamaearth,0.8206782,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies MT_Dmart,Mamaearth,1.3309326000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies MT_Dmart,Mamaearth,0.6838985000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Vanaja Agencies MT_Dmart,Mamaearth,1.7253564000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.1567229,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,2.0625425,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.1567229,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.242383,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,0.273938,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,1.7561335999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,Az Enterprises(Apollo/More)Mt,Mamaearth,1.3301169,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.3553538,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.3956448,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.15799370000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.5541669,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.0864441,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.6915528,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,BBLUNT,0.0297229,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,1.6625007,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.2941227,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.0822333,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.7107075,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.36935660000000003,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.0823984,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.118099,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.4610352,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.10541719999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.1363291,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.3295939,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.10541719999999999,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,The Derma Co.,0.15799370000000001,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
Not_Eligible,Jun'25,CHHABRA TRADERS_Ship To,Mamaearth,0.5330306,No secondary data match despite brand and article being in offtake universe; data gap or special case; requires review.,,,
