FY,Month,Channel,Inv. Date,Cust-SAP Code,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,MTD-Sale type,PO Type,Chain name for Dashboard,Zone,State
FY27,Jul'26,MT,2026-07-03,1100065,Wellness Forever Medicare Ltd,8906087776093.0,,The Derma Co,,Face,,,TDC 3% Vitamin E Face Moisturizer 100 GM,349.0,96,19875.26,3577.54,33504,0.3,Sales,Direct,Wellness Forever,West,Mumbai
FY27,Jul'26,MT,2026-07-03,1100065,Wellness Forever Medicare Ltd,8906087775645.0,,The Derma Co,,Face,,,TDC 1% Salicylic Acid Gel FW 100 ml,299.0,768,136222.34,24520.03,229632,0.3000001306438127,Sales,Direct,Wellness Forever,West,Mumbai
FY27,Jul'26,MT,2026-07-03,1100065,Wellness Forever Medicare Ltd,8904417307139.0,,The Derma Co,,Face,,,TDC 2% Kojic Acid Face Serum 10 ml,249.0,320,56759.31,10216.68,95680,0.3000001045150502,Sales,Direct,Wellness Forever,West,Mumbai
FY27,Jul'26,MT,2026-07-03,1100065,Wellness Forever Medicare Ltd,8904417314755.0,,The Derma Co,,Face,,,TDC 1% Kojic Acid Face Wash,549.0,336,89495.57,16109.21,150864,0.3000001325697317,Sales,Direct,Wellness Forever,West,Mumbai
FY27,Jul'26,MT,2026-07-03,1100065,Wellness Forever Medicare Ltd,8904417315141.0,,The Derma Co,,Face,,,TDC 2% Sali Cinamide anti-acne face wash,449.0,96,25570.17,4602.63,43104,0.3,Sales,Direct,Wellness Forever,West,Mumbai
FY27,Jul'26,MT,2026-07-03,1100065,Wellness Forever Medicare Ltd,8906087775607.0,,The Derma Co,,Face,,,TDC 10% Vitamin C Face Serum 30 ML,649.0,360,149277.94,26870.04,251640,0.3000000794786202,Sales,Direct,Wellness Forever,West,Mumbai
FY27,Jul'26,MT,2026-07-03,1100065,Wellness Forever Medicare Ltd,8906087772064.0,,The Derma Co,,Face,,,TDC 2% Kojic Acid Cream 30 gm,499.0,180,53283.04,9590.95,89820,0.3000001113337786,Sales,Direct,Wellness Forever,West,Mumbai
FY27,Jul'26,MT,2026-07-03,1100065,Wellness Forever Medicare Ltd,8906087775690.0,,The Derma Co,,Face,,,TDC 10% Vitamin C Face Serum 10 ML,299.0,640,113518.62,20433.36,191360,0.3000001045150502,Sales,Direct,Wellness Forever,West,Mumbai
FY27,Jul'26,MT,2026-07-03,1100065,Wellness Forever Medicare Ltd,8906087772095.0,,The Derma Co,,Face,,,TDC Ultra Matte Sunscreen Gel 50 gm,699.0,160,66345.75,11942.24,111840,0.3000000894134477,Sales,Direct,Wellness Forever,West,Mumbai
FY27,Jul'26,MT,2026-07-03,1100065,Wellness Forever Medicare Ltd,8906087774808.0,,The Derma Co,,Face,,,TDC 3% Niacinamide Foaming FW 100 ml,349.0,240,49688.13,8943.87,83760,0.3,Sales,Direct,Wellness Forever,West,Mumbai
FY27,Jul'26,MT,2026-07-03,1100065,Wellness Forever Medicare Ltd,8906087776093.0,,The Derma Co,,Face,,,TDC 3% Vitamin E Face Moisturizer 100 GM,349.0,96,19875.25,3577.55,33504,0.3,Sales,Direct,Wellness Forever,West,Mumbai
FY27,Jul'26,MT,2026-07-03,1100065,Wellness Forever Medicare Ltd,8904417309171.0,,The Derma Co,,Face,,,TDC 2% Niacinamide Gentle Skin Cleanser,299.0,192,34055.58,6130.01,57408,0.3000001741917502,Sales,Direct,Wellness Forever,West,Mumbai
FY27,Jul'26,MT,2026-07-03,1104539,VENKATESHWARA AGENCIES-TG,8904417314267.0,,Mamaearth,,Face,,,ME Rice Water Dewy Active Serum 50 ml,599.0,16,5224.12,940.34,9584,0.3567967445742904,Sales,Dist.,Apollo/Dmart/H&G/Lulu/Max Hyper/More Retails/Ratnadeep/Spencer,South-2,Telangana
FY27,Jul'26,MT,2026-07-03,1104539,VENKATESHWARA AGENCIES-TG,8906087773863.0,,The Derma Co,,Face,,,TDC 5% Caffeine serum 15 ml,599.0,48,15672.37,2821.01,28752,0.3567967445742904,Sales,Dist.,Apollo/Dmart/H&G/Lulu/Max Hyper/More Retails/Ratnadeep/Spencer,South-2,Telangana
FY27,Jul'26,MT,2026-07-03,1104539,VENKATESHWARA AGENCIES-TG,8906087771982.0,,Mamaearth,,Face,,,ME Bye Bye Dark Circles Eye Cream 20ml,399.0,24,5219.76,939.55,9576,0.356797201336675,Sales,Dist.,Apollo/Dmart/H&G/Lulu/Max Hyper/More Retails/Ratnadeep/Spencer,South-2,Telangana
FY27,Jul'26,MT,2026-07-03,1104539,VENKATESHWARA AGENCIES-TG,8906087771340.0,,Mamaearth,,Face,,,ME Oil-Free Face Moisturizer 80ml,319.0,24,4173.19,751.17,7656,0.3567972831765935,Sales,Dist.,Apollo/Dmart/H&G/Lulu/Max Hyper/More Retails/Ratnadeep/Spencer,South-2,Telangana
FY27,Jul'26,MT,2026-07-03,1104539,VENKATESHWARA AGENCIES-TG,8904417314267.0,,Mamaearth,,Face,,,ME Rice Water Dewy Active Serum 50 ml,599.0,8,2612.05,470.17,4792,0.3567988313856427,Sales,Dist.,Apollo/Dmart/H&G/Lulu/Max Hyper/More Retails/Ratnadeep/Spencer,South-2,Telangana
FY27,Jul'26,MT,2026-07-03,1104539,VENKATESHWARA AGENCIES-TG,8906087776758.0,,Mamaearth,,Color Care,,,ME Charcoal Black Long Stay Kajal FG,299.0,48,7823.1,1408.15,14352,0.3567969620958752,Sales,Dist.,Apollo/Dmart/H&G/Lulu/Max Hyper/More Retails/Ratnadeep/Spencer,South-2,Telangana
FY27,Jul'26,MT,2026-07-03,1104539,VENKATESHWARA AGENCIES-TG,8906087772064.0,,The Derma Co,,Face,,,TDC 2% Kojic Acid Cream 30 gm,499.0,72,19583.93,3525.09,35928,0.3567963705188154,Sales,Dist.,Apollo/Dmart/H&G/Lulu/Max Hyper/More Retails/Ratnadeep/Spencer,South-2,Telangana
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8904417306248.0,,The Derma Co,,Face,,,TDC 1% Kojic Acid Daily Face Wash,299.0,4032,477774.9,85999.49,1326528,0.5750000075384764,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8904417306248.0,,The Derma Co,,Face,,,TDC 1% Kojic Acid Daily Face Wash,299.0,1968,233199.66,41975.94,647472,0.575,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8906087779032.0,,Mamaearth,,Face,,,ME Rice Face Wash 100 ml,285.0,1320,156218.64,28119.36,376200,0.51,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8904417306248.0,,The Derma Co,,Face,,,TDC 1% Kojic Acid Daily Face Wash,299.0,1200,142194.92,25595.09,394800,0.5749999746707193,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8906087779032.0,,Mamaearth,,Face,,,ME Rice Face Wash 100 ml,285.0,1560,184622.03,33231.97,444600,0.51,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8906087779032.0,,Mamaearth,,Face,,,ME Rice Face Wash 100 ml,285.0,1920,227227.12,40900.88,547200,0.51,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8904417306439.0,,Mamaearth,,Face,,,ME Multani Mitti Face Wash 100 ml,285.0,480,60864.4,10955.59,136800,0.4750000730994151,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8904417315073.0,,Mamaearth,,Hair,,,ME Rosemary Anti-Hairfall Shampoo 600ml,799.0,480,170553.11,8527.66,431520,0.5850000695216908,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8906087772859.0,,Mamaearth,,Face,,,ME Vit C Face Wash 100 ml,285.0,480,60864.4,10955.59,136800,0.4750000730994151,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8904417315141.0,,The Derma Co,,Face,,,TDC 2% Sali Cinamide anti-acne face wash,449.0,480,75797.27,13643.51,215520,0.5850000927988122,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8906087770671.0,,Mamaearth,,Face,,,ME Ubtan Face Wash for Tan Removal 100ml,249.0,240,30432.19,5477.8,68400,0.4750001461988304,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8906087772040.0,,The Derma Co,,Face,,,TDC 10% Niacinamide Serum 30ml,599.0,300,76144.05,13705.93,179700,0.5000001112966054,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8906087770671.0,,Mamaearth,,Face,,,ME Ubtan Face Wash for Tan Removal 100ml,249.0,120,15216.1,2738.9,34200,0.475,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8904417314298.0,,Mamaearth,,Face,,,ME Rice Dewy Bright Face wash 150 ml,449.0,192,30318.91,5457.41,86208,0.585,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8904417311501.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Sunscreen 80 g,499.0,720,126356.92,22744.25,359280,0.5850000835003341,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8906087772859.0,,Mamaearth,,Face,,,ME Vit C Face Wash 100 ml,285.0,120,15216.1,2738.9,34200,0.475,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8904417306439.0,,Mamaearth,,Face,,,ME Multani Mitti Face Wash 100 ml,285.0,120,15216.1,2738.9,34200,0.475,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8904417318081.0,,Mamaearth,,Face,,,ME VitC Daily Glow Moisturizing Crm 200,449.0,648,125116.14,22520.91,355752,0.5850000843284087,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8904417311549.0,,Mamaearth,,Face,,,ME Beetroot Gentle Face Wash 100 ml,285.0,96,11013.56,1982.44,27360,0.525,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8904417311549.0,,Mamaearth,,Face,,,ME Beetroot Gentle Face Wash 100 ml,285.0,144,16520.34,2973.66,41040,0.525,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8906087771807.0,,Mamaearth,,Hair,,,ME Onion Hair fall control Shampoo 250ml,310.0,675,117787.48,5889.38,235575,0.4750000636739891,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8904417303537.0,,Mamaearth,,Hair,,,ME Onion Hair Fall Control Shampoo 600ml,799.0,960,349325.63,17466.29,863040,0.5750000926955877,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8906087770671.0,,Mamaearth,,Face,,,ME Ubtan Face Wash for Tan Removal 100ml,249.0,240,30432.19,5477.8,68400,0.4750001461988304,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1101911,Avenue Supermarts Ltd.-DC-1050,8904417314298.0,,Mamaearth,,Face,,,ME Rice Dewy Bright Face wash 150 ml,449.0,1344,212232.36,38201.83,603456,0.5850000828560823,Sales,Direct,D-Mart,North,Punjab
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417312546.0,,Mamaearth,,Face,,,ME Vitamin C Face Wash 150 ml,419.0,40,6088.14,1095.87,17960,0.599999443207127,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417306248.0,,The Derma Co,,Face,,,TDC 1% Kojic Acid Daily Face Wash,299.0,240,45502.37,8190.43,78960,0.3199999999999999,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087772378.0,,Mamaearth,,Hair,,,ME Onion Hair Serum 100 ml,299.0,96,15081.76,2714.72,28704,0.38,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417319200.0,,Mamaearth,,Face,,,ME Tea Tree Oil Control Face Wash 150 ml,419.0,288,43834.58,7890.22,129312,0.6,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087779407.0,,Aqualogica,,Face,,,AQ Radiance+ Dewy Gel Dewy Sunscreen 50g,449.0,80,20699.66,3725.94,35920,0.32,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087775607.0,,The Derma Co,,Face,,,TDC 10% Vitamin C Face Serum 30 ML,649.0,180,72506.45,13051.16,125820,0.3199999205213797,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417322798.0,,Mamaearth,,Face,,,ME Ubtan Natural Glow Face Wash 200 ml,599.0,216,43858.98,7894.62,129384,0.6,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087779032.0,,Mamaearth,,Face,,,ME Rice Face Wash 100 ml,285.0,600,89847.47,16172.54,171000,0.3799999415204678,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417319880.0,,Mamaearth,,Face,,,ME Vitamin C DG Gel Moisturizer 200 g,499.0,108,18268.47,3288.32,53892,0.6000001855562977,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417308129.0,,Mamaearth,,Baby,,,ME Baby MilkySoft Head To Toe Wash 400ml,499.0,48,12584.95,2265.29,23952,0.3799999999999999,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417305043.0,,Mamaearth,,Hair,,,ME Lemon Anti-Dandruff Shampoo 250 ml,310.0,90,18546.86,927.34,31410,0.38,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417303537.0,,Mamaearth,,Hair,,,ME Onion Hair Fall Control Shampoo 600ml,799.0,360,123291.44,6164.57,323640,0.5999999691014708,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087776604.0,,The Derma Co,,Face,,,TDC 2%Kojic Acid Face Serum 30 ml,499.0,120,41422.37,7456.03,71880,0.3199999999999999,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087776116.0,,Mamaearth,,Baby,,,ME Milky Soft Body Wash For Babies 400ml,499.0,60,10149.15,1826.85,29940,0.6,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087773924.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Face Wash 250 ml,599.0,120,24366.1,4385.9,71880,0.6,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087770671.0,,Mamaearth,,Face,,,ME Ubtan Face Wash for Tan Removal 100ml,249.0,240,35938.98,6469.02,68400,0.38,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417318081.0,,Mamaearth,,Face,,,ME VitC Daily Glow Moisturizing Crm 200,449.0,108,20098.98,3617.82,59292,0.6000000000000001,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417317275.0,,Mamaearth,,Body,,,ME Cocoa Rich Moisturizing Body Lotion 4,499.0,24,4578.1,824.06,13176,0.5900000000000001,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087770558.0,,Mamaearth,,Baby,,,ME Dusting Powder for Babies 150gm,199.0,50,5227.97,941.03,9950,0.38,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417320510.0,,Mamaearth,,Face,,,ME Ubtan Detan Face Pack 200 g,499.0,180,30447.46,5480.54,89820,0.6,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417317268.0,,Mamaearth,,Body,,,ME Vitamin C Daily Glow Body Lotion 400,499.0,24,4578.1,824.06,13176,0.5900000000000001,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087771807.0,,Mamaearth,,Hair,,,ME Onion Hair fall control Shampoo 250ml,310.0,360,74187.44,3709.37,125640,0.3799999204075135,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087776109.0,,Mamaearth,,Baby,,,ME Milky Soft Shampoo For Babies 400 ml,444.0,90,17108.57,855.43,44910,0.6,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417317244.0,,Mamaearth,,Body,,,ME Rice Water Hydrating Body Lotion 400,499.0,24,4578.1,824.06,13176,0.5900000000000001,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417307740.0,,Mamaearth,,Hair,,,ME Rosemary Anti-Hair Fall Shampoo 250ml,310.0,180,37093.71,1854.69,62820,0.38,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417318074.0,,Mamaearth,,Face,,,ME Beetroot Hydraful APC 200 g,449.0,108,20098.98,3617.82,59292,0.6000000000000001,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087771883.0,,Mamaearth,,Hair,,,ME Onion Hair Oil 150ml,372.0,72,17813.49,890.67,30168,0.38,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417312546.0,,Mamaearth,,Face,,,ME Vitamin C Face Wash 150 ml,419.0,200,30440.68,5479.32,89800,0.6,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087775096.0,,Mamaearth,,Hair,,,ME Rice Water Conditioner 250 ml,349.0,45,9433.98,1698.12,17955,0.3800000000000001,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417316346.0,,Mamaearth,,Face,,,ME Rice Face Wash 50 ml,125.0,216,14186.44,2553.56,27000,0.38,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087776215.0,,Mamaearth,,Baby,,,ME Milky Soft Bathing Bar (75g*2),221.0,50,7351.43,367.57,12450,0.38,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417305258.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Sunscreen 50 g,349.0,144,30188.75,5433.98,57456,0.3799998259537733,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087770657.0,,Mamaearth,,Face,,,ME Charcoal Facewash 100 ml,249.0,120,17969.49,3234.51,34200,0.38,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417314298.0,,Mamaearth,,Face,,,ME Rice Dewy Bright Face wash 150 ml,449.0,720,109586.45,19725.56,323280,0.5999999690670625,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417314755.0,,The Derma Co,,Face,,,TDC 1% Kojic Acid Face Wash,549.0,144,21917.29,3945.11,64656,0.6,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087779292.0,,The Derma Co,,Face,,,TDC Oil-Free Daily Face Moisturizer,349.0,72,14480.54,2606.5,25128,0.3199999999999999,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087770022.0,,Mamaearth,,Baby,,,ME Baby Gentle cleansing shampoo 200ml,221.0,60,8821.71,441.09,14940,0.38,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087778233.0,,Mamaearth,,Face,,,ME Ubtan Natural Glow Face Wash 50 ml,125.0,200,13135.59,2364.41,25000,0.38,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417314755.0,,The Derma Co,,Face,,,TDC 1% Kojic Acid Face Wash,549.0,1056,160726.87,28930.82,474144,0.5999998101842479,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417318364.0,,Mamaearth,,Face,,,ME Rice Light Moisturizing Cream 200 g,449.0,36,10384.47,1869.2,19764,0.3800005059704513,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417315073.0,,Mamaearth,,Hair,,,ME Rosemary Anti-Hairfall Shampoo 600ml,799.0,420,143840.01,7192.0,377580,0.5999999735155463,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087771180.0,,Mamaearth,,Baby,,,"ME Moisturizing Soap for babies, 2*75gm",221.0,100,14702.86,735.14,24900,0.38,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087772859.0,,Mamaearth,,Face,,,ME Vit C Face Wash 100 ml,285.0,120,17969.49,3234.51,34200,0.38,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417313673.0,,Mamaearth,,Baby,,,ME Baby Rich Moisturizing Sunscreen,399.0,144,41537.9,7476.82,79056,0.38,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417306576.0,,The Derma Co,,Face,,,TDC Sali-Cinamide Anti-Acne Face Wash,249.0,144,20662.78,3719.3,35856,0.32,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417315141.0,,The Derma Co,,Face,,,TDC 2% Sali Cinamide anti-acne face wash,449.0,960,146115.26,26300.75,431040,0.5999999768002969,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8904417322774.0,,Mamaearth,,Face,,,ME Rice Dewy Bright Face Wash 200 ml,549.0,360,73098.32,13157.7,215640,0.5999999072528288,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087775645.0,,The Derma Co,,Face,,,TDC 1% Salicylic Acid Gel FW 100 ml,299.0,240,41353.22,7443.58,71760,0.3199999999999999,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
FY27,Jul'26,MT,2026-07-03,1102851,Sancus Networks Private Limited-RMT,8906087776123.0,,Mamaearth,,Baby,,,ME Milky Soft Body lotion 400 ml,499.0,30,5074.58,913.42,14970,0.6,Sales,Dist.,Sancus Networks Private Limited-RMT,North,Delhi
